"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Model_1 - Copy.nlogo"
"Experiment 4"
"08/25/2024 18:20:55:121 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","initial-idea1-holders","initial-idea2-holders","number-of-individuals","average-connections-per-individual","mean-threshold1","mean-threshold2","[step]","count turtles with [ Idea_state = 0 ] / count turtles","count turtles with [ Idea_state = 1 ] / count turtles","count turtles with [ Idea_state = 2 ] / count turtles"
"39852","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39853","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39854","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39856","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39857","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39858","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39855","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39859","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39860","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39862","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39864","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39861","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39867","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39863","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39865","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39869","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39870","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39868","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39871","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39872","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39866","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39873","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39874","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39875","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39878","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39877","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39879","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39880","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39881","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39882","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39876","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39883","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39884","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39885","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39889","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39886","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39887","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39890","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39894","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39892","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39893","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39896","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39891","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39888","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39899","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39900","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39898","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39897","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39895","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39901","7","7","300","8","0.95","0","41","0","0","1"
"39903","7","7","300","8","0.95","0","33","0","0","1"
"39902","7","7","300","8","0.95","0","46","0","0","1"
"39904","7","7","300","8","0.95","0","49","0","0","1"
"39907","7","7","300","8","0.95","0","49","0","0","1"
"39908","7","7","300","8","0.95","0","34","0","0","1"
"39905","7","7","300","8","0.95","0","50","0","0","1"
"39909","7","7","300","8","0.95","0","47","0","0","1"
"39911","7","7","300","8","0.95","0","46","0","0","1"
"39906","7","7","300","8","0.95","0","44","0","0","1"
"39913","7","7","300","8","0.95","0","47","0","0","1"
"39912","7","7","300","8","0.95","0","28","0","0","1"
"39916","7","7","300","8","0.95","0","39","0","0","1"
"39910","7","7","300","8","0.95","0","70","0","0","1"
"39914","7","7","300","8","0.95","0","70","0","0","1"
"39915","7","7","300","8","0.95","0","64","0","0","1"
"39917","7","7","300","8","0.95","0","45","0","0","1"
"39918","7","7","300","8","0.95","0","39","0","0","1"
"39923","7","7","300","8","0.95","0","33","0","0","1"
"39921","7","7","300","8","0.95","0","45","0","0","1"
"39925","7","7","300","8","0.95","0","39","0","0","1"
"39926","7","7","300","8","0.95","0","53","0.0033333333333333335","0","0.9966666666666667"
"39927","7","7","300","8","0.95","0","34","0","0","1"
"39922","7","7","300","8","0.95","0","49","0","0","1"
"39919","7","7","300","8","0.95","0","70","0","0.0033333333333333335","0.9966666666666667"
"39920","7","7","300","8","0.95","0","70","0","0","1"
"39928","7","7","300","8","0.95","0","32","0","0","1"
"39924","7","7","300","8","0.95","0","69","0","0","1"
"39931","7","7","300","8","0.95","0","35","0","0","1"
"39930","7","7","300","8","0.95","0","69","0","0","1"
"39929","7","7","300","8","0.95","0","43","0","0","1"
"39932","7","7","300","8","0.95","0","46","0","0","1"
"39934","7","7","300","8","0.95","0","57","0","0","1"
"39933","7","7","300","8","0.95","0","54","0","0","1"
"39937","7","7","300","8","0.95","0","44","0","0","1"
"39939","7","7","300","8","0.95","0","34","0","0","1"
"39935","7","7","300","8","0.95","0","50","0","0","1"
"39936","7","7","300","8","0.95","0","50","0","0","1"
"39942","7","7","300","8","0.95","0","35","0","0","1"
"39938","7","7","300","8","0.95","0","44","0","0","1"
"39940","7","7","300","8","0.95","0","31","0","0","1"
"39941","7","7","300","8","0.95","0","49","0","0","1"
"39945","7","7","300","8","0.95","0","41","0","0","1"
"39943","7","7","300","8","0.95","0","44","0","0","1"
"39947","7","7","300","8","0.95","0","52","0","0","1"
"39944","7","7","300","8","0.95","0","50","0","0","1"
"39949","7","7","300","8","0.95","0","35","0","0","1"
"39946","7","7","300","8","0.95","0","46","0","0","1"
"39948","7","7","300","8","0.95","0","38","0","0","1"
"39952","7","7","300","8","0.95","0","39","0","0","1"
"39951","7","7","300","8","0.95","0","47","0","0","1"
"39950","7","7","300","8","0.95","0","39","0","0","1"
"39954","7","7","300","8","0.95","0","34","0","0","1"
"39956","7","7","300","8","0.95","0","40","0","0","1"
"39953","7","7","300","8","0.95","0","44","0","0","1"
"39957","7","7","300","8","0.95","0","40","0","0","1"
"39955","7","7","300","8","0.95","0","31","0","0","1"
"39958","7","7","300","8","0.95","0","35","0","0","1"
"39959","7","7","300","8","0.95","0","39","0","0","1"
"39960","7","7","300","8","0.95","0","36","0","0","1"
"39961","7","7","300","8","0.95","0","55","0","0","1"
"39963","7","7","300","8","0.95","0","40","0","0","1"
"39967","7","7","300","8","0.95","0","49","0","0","1"
"39966","7","7","300","8","0.95","0","39","0","0","1"
"39962","7","7","300","8","0.95","0","54","0","0","1"
"39969","7","7","300","8","0.95","0","43","0","0","1"
"39965","7","7","300","8","0.95","0","36","0","0","1"
"39970","7","7","300","8","0.95","0","34","0","0","1"
"39972","7","7","300","8","0.95","0","34","0","0","1"
"39964","7","7","300","8","0.95","0","66","0","0","1"
"39968","7","7","300","8","0.95","0","58","0","0","1"
"39974","7","7","300","8","0.95","0","39","0","0","1"
"39971","7","7","300","8","0.95","0","57","0","0","1"
"39975","7","7","300","8","0.95","0","39","0","0","1"
"39977","7","7","300","8","0.95","0","45","0","0","1"
"39973","7","7","300","8","0.95","0","53","0","0","1"
"39978","7","7","300","8","0.95","0","38","0","0","1"
"39976","7","7","300","8","0.95","0","57","0","0","1"
"39980","7","7","300","8","0.95","0","40","0","0","1"
"39979","7","7","300","8","0.95","0","43","0","0","1"
"39981","7","7","300","8","0.95","0","40","0","0","1"
"39982","7","7","300","8","0.95","0","49","0","0","1"
"39983","7","7","300","8","0.95","0","36","0","0","1"
"39985","7","7","300","8","0.95","0","36","0","0","1"
"39984","7","7","300","8","0.95","0","70","0","0","1"
"39988","7","7","300","8","0.95","0","40","0","0","1"
"39986","7","7","300","8","0.95","0","43","0","0","1"
"39987","7","7","300","8","0.95","0","40","0","0","1"
"39991","7","7","300","8","0.95","0","43","0","0","1"
"39990","7","7","300","8","0.95","0","36","0","0","1"
"39993","7","7","300","8","0.95","0","30","0","0","1"
"39989","7","7","300","8","0.95","0","40","0","0","1"
"39996","7","7","300","8","0.95","0","41","0","0","1"
"39994","7","7","300","8","0.95","0","41","0","0","1"
"39998","7","7","300","8","0.95","0","38","0","0","1"
"39997","7","7","300","8","0.95","0","45","0","0","1"
"39995","7","7","300","8","0.95","0","38","0","0","1"
"39999","7","7","300","8","0.95","0","47","0","0","1"
"39992","7","7","300","8","0.95","0","44","0","0","1"
"40002","7","7","300","8","0.95","0.05","30","0","0","1"
"40004","7","7","300","8","0.95","0.05","38","0","0","1"
"40001","7","7","300","8","0.95","0.05","70","0","0.0033333333333333335","0.9966666666666667"
"40000","7","7","300","8","0.95","0","59","0","0","1"
"40005","7","7","300","8","0.95","0.05","48","0","0","1"
"40006","7","7","300","8","0.95","0.05","40","0","0","1"
"40003","7","7","300","8","0.95","0.05","46","0","0","1"
"40009","7","7","300","8","0.95","0.05","37","0","0","1"
"40011","7","7","300","8","0.95","0.05","30","0","0","1"
"40007","7","7","300","8","0.95","0.05","35","0","0","1"
"40010","7","7","300","8","0.95","0.05","38","0","0","1"
"40008","7","7","300","8","0.95","0.05","70","0","0","1"
"40013","7","7","300","8","0.95","0.05","38","0","0","1"
"40015","7","7","300","8","0.95","0.05","38","0.0033333333333333335","0","0.9966666666666667"
"40019","7","7","300","8","0.95","0.05","33","0","0","1"
"40018","7","7","300","8","0.95","0.05","41","0","0","1"
"40017","7","7","300","8","0.95","0.05","46","0","0","1"
"40021","7","7","300","8","0.95","0.05","40","0","0","1"
"40023","7","7","300","8","0.95","0.05","44","0","0","1"
"40020","7","7","300","8","0.95","0.05","51","0","0","1"
"40025","7","7","300","8","0.95","0.05","41","0","0","1"
"40022","7","7","300","8","0.95","0.05","41","0","0","1"
"40014","7","7","300","8","0.95","0.05","36","0","0","1"
"40024","7","7","300","8","0.95","0.05","45","0","0","1"
"40016","7","7","300","8","0.95","0.05","31","0","0","1"
"40026","7","7","300","8","0.95","0.05","34","0","0","1"
"40012","7","7","300","8","0.95","0.05","55","0","0","1"
"40028","7","7","300","8","0.95","0.05","48","0","0","1"
"40029","7","7","300","8","0.95","0.05","40","0","0","1"
"40027","7","7","300","8","0.95","0.05","32","0","0","1"
"40031","7","7","300","8","0.95","0.05","46","0","0","1"
"40034","7","7","300","8","0.95","0.05","32","0","0","1"
"40033","7","7","300","8","0.95","0.05","49","0","0","1"
"40036","7","7","300","8","0.95","0.05","34","0","0","1"
"40035","7","7","300","8","0.95","0.05","59","0","0","1"
"40030","7","7","300","8","0.95","0.05","64","0.006666666666666667","0","0.9933333333333333"
"40040","7","7","300","8","0.95","0.05","36","0","0","1"
"40039","7","7","300","8","0.95","0.05","47","0","0","1"
"40032","7","7","300","8","0.95","0.05","29","0","0","1"
"40037","7","7","300","8","0.95","0.05","49","0","0","1"
"40042","7","7","300","8","0.95","0.05","38","0","0","1"
"40043","7","7","300","8","0.95","0.05","37","0","0","1"
"40044","7","7","300","8","0.95","0.05","34","0","0","1"
"40038","7","7","300","8","0.95","0.05","47","0","0","1"
"40045","7","7","300","8","0.95","0.05","56","0","0","1"
"40049","7","7","300","8","0.95","0.05","43","0","0","1"
"40051","7","7","300","8","0.95","0.05","36","0","0","1"
"40046","7","7","300","8","0.95","0.05","70","0","0.0033333333333333335","0.9966666666666667"
"40047","7","7","300","8","0.95","0.05","70","0","0","1"
"40053","7","7","300","8","0.95","0.05","39","0","0","1"
"40052","7","7","300","8","0.95","0.05","45","0","0","1"
"40041","7","7","300","8","0.95","0.05","48","0","0","1"
"40050","7","7","300","8","0.95","0.05","42","0","0","1"
"40056","7","7","300","8","0.95","0.05","43","0","0","1"
"40054","7","7","300","8","0.95","0.05","57","0","0","1"
"40057","7","7","300","8","0.95","0.05","36","0","0","1"
"40058","7","7","300","8","0.95","0.05","41","0","0","1"
